# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ele_f
# 18 Ntot_ele_f
# 19 Zavg_ele_f
# 20 Ukin_ele_f
# 21 Urad_ele_f
# 22 Dens_ele_s
# 23 Ntot_ele_s
# 24 Zavg_ele_s
# 25 Ukin_ele_s
# 26 Urad_ele_s
# 27 Dens_ele_c
# 28 Ntot_ele_c
# 29 Zavg_ele_c
# 30 Ukin_ele_c
# 31 Urad_ele_c
# 32 Dens_ion_f
# 33 Ntot_ion_f
# 34 Zavg_ion_f
# 35 Ukin_ion_f
# 36 Urad_ion_f
# 37 Dens_ion_s
# 38 Ntot_ion_s
# 39 Zavg_ion_s
# 40 Ukin_ion_s
# 41 Urad_ion_s
# 42 Dens_ion_c
# 43 Ntot_ion_c
# 44 Zavg_ion_c
# 45 Ukin_ion_c
# 46 Urad_ion_c
# 47 Uelm_Ex
# 48 Uelm_Ey
# 49 Uelm_Ez
# 50 Uelm_Bx_m
# 51 Uelm_By_m
# 52 Uelm_Bz_m
# 53 ExMin
# 54 ExMinCell
# 55 ExMax
# 56 ExMaxCell
# 57 EyMin
# 58 EyMinCell
# 59 EyMax
# 60 EyMaxCell
# 61 EzMin
# 62 EzMinCell
# 63 EzMax
# 64 EzMaxCell
# 65 Bx_mMin
# 66 Bx_mMinCell
# 67 Bx_mMax
# 68 Bx_mMaxCell
# 69 By_mMin
# 70 By_mMinCell
# 71 By_mMax
# 72 By_mMaxCell
# 73 Bz_mMin
# 74 Bz_mMinCell
# 75 Bz_mMax
# 76 Bz_mMaxCell
# 77 JxMin
# 78 JxMinCell
# 79 JxMax
# 80 JxMaxCell
# 81 JyMin
# 82 JyMinCell
# 83 JyMax
# 84 JyMaxCell
# 85 JzMin
# 86 JzMinCell
# 87 JzMax
# 88 JzMaxCell
# 89 RhoMin
# 90 RhoMinCell
# 91 RhoMax
# 92 RhoMaxCell
# 93 PoyXmin
# 94 PoyXminInst
# 95 PoyYmin
# 96 PoyYminInst
# 97 PoyXmax
# 98 PoyXmaxInst
# 99 PoyYmax
# 100 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw          Dens_ele_f          Ntot_ele_f          Zavg_ele_f          Ukin_ele_f          Urad_ele_f          Dens_ele_s          Ntot_ele_s          Zavg_ele_s          Ukin_ele_s          Urad_ele_s          Dens_ele_c          Ntot_ele_c          Zavg_ele_c          Ukin_ele_c          Urad_ele_c          Dens_ion_f          Ntot_ion_f          Zavg_ion_f          Ukin_ion_f          Urad_ion_f          Dens_ion_s          Ntot_ion_s          Zavg_ion_s          Ukin_ion_s          Urad_ion_s          Dens_ion_c          Ntot_ion_c          Zavg_ion_c          Ukin_ion_c          Urad_ion_c             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    6.7487391831e+02    5.5993935349e-02    2.6295970894e+04    4.6962176761e+05    4.4332579672e+05    8.4184901199e+04    0.0000000000e+00    0.0000000000e+00    3.8543686641e+05    7.7658157628e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4340143839e+05    0.0000000000e+00    0.0000000000e+00    3.6923712914e+03    1.9154710000e+06   -1.0000000000e+00    1.8644160256e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.5109037596e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    3.1062809113e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    7.8494546392e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.6706424027e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.1869834569e+04    0.0000000000e+00    2.8346831262e+04    1.7758935188e+05    3.0961161362e-01    7.0896287787e-02    9.3170179975e-02    1.7950020959e+05   -7.4516129037e+00         -1989411404    7.4653263115e+00         -1989402970   -1.6820312907e+01           100956120    1.6706337048e+01           163063069   -2.5955762607e-02           815697171    2.7950141064e-02           815699593   -1.3746122529e-02         -1989412493    1.0853076031e-02           815708697   -1.3333291460e-02         -1989403635    1.1381633098e-02           815701358   -1.6872678092e+01           100951321    1.6082481263e+01           163058268   -1.3711198638e+01           815701485    1.5057420152e+01         -1989411345   -1.3182523812e+01           815703173    1.3157290604e+01         -1989405958   -7.7165982134e-02           815700153    7.5037269055e-02           815704875   -4.6042363084e+01           815696595    2.1795910677e+01           815705513    4.4347967459e+05   -2.8836298529e-01    0.0000000000e+00    0.0000000000e+00   -7.8236201627e+01    7.6353830464e-01    0.0000000000e+00    0.0000000000e+00
    6.7705093095e+02    5.6370416187e-02    2.6482304118e+04    4.6979082131e+05    4.4330851719e+05    8.3895128388e+04    0.0000000000e+00    0.0000000000e+00    3.8589569292e+05    8.6162649872e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4339266336e+05    0.0000000000e+00    0.0000000000e+00    3.6920300960e+03    1.9152940000e+06   -1.0000000000e+00    1.8692647139e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.4689307952e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    3.0394157564e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    7.9248141245e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.7018528459e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.1979423282e+04    0.0000000000e+00    2.8491039783e+04    1.7779260544e+05    3.1238497254e-01    7.1584475070e-02    9.4222293774e-02    1.7961156950e+05   -7.3956978670e+00         -1989415595    7.6063745347e+00           815705669   -1.6465595768e+01           163054668    1.7057934547e+01           163059468   -2.6386775908e-02           815702574    2.5675282652e-02           815699563   -1.0541848077e-02           815701815    1.2239350245e-02         -1989405294   -1.2445908940e-02         -1989411977    1.1665429483e-02           815695374   -1.6709219009e+01           163060068    1.6713092749e+01           100953122   -1.2436811056e+01         -1989411376    1.4445444469e+01           815699063   -1.3187995835e+01         -1989408311    1.3216519326e+01         -1989411937   -6.8379907390e-02           815698897    7.8379326168e-02         -1989405802   -4.1213588894e+01           815702641    2.0882067015e+01           815705477    4.4347756533e+05   -2.5907696847e-01    0.0000000000e+00    0.0000000000e+00   -8.4901976120e+01    1.1358337985e+00    0.0000000000e+00    0.0000000000e+00
    6.7922794359e+02    5.6775680255e-02    2.6682843970e+04    4.6996960406e+05    4.4328676009e+05    8.3739858620e+04    0.0000000000e+00    0.0000000000e+00    3.8622974544e+05    9.3204736757e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4337794834e+05    0.0000000000e+00    0.0000000000e+00    3.6916773348e+03    1.9151110000e+06   -1.0000000000e+00    1.8737165793e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.4386035705e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.9924477385e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    7.9982612708e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.7317229718e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2092660284e+04    0.0000000000e+00    2.8568496655e+04    1.7792183049e+05    3.1713666715e-01    7.2193471110e-02    9.5105907730e-02    1.7973893386e+05   -6.2211460903e+00         -1989415603    6.8383042184e+00           815705660   -1.6888866473e+01           100949522    1.7026647296e+01           163056468   -2.7089384069e-02         -1989410126    2.7603541705e-02         -1989406513   -1.1603695382e-02         -1989408322    1.1226165427e-02         -1989400021   -1.3471078857e-02         -1989408304    1.2007459318e-02           815702554   -1.6676064418e+01           163056468    1.6290375775e+01           100950119   -1.2452784038e+01         -1989407781    1.2656302575e+01         -1989404725   -1.3125821384e+01           815704356    1.4157872575e+01         -1989411389   -7.5363231000e-02         -1989403337    7.5272731715e-02           815702532   -4.5245558833e+01         -1989409589    2.0587395134e+01           815705527    4.4347550454e+05   -2.1108849250e-01    0.0000000000e+00    0.0000000000e+00   -9.7556197221e+01    1.6718320944e+00    0.0000000000e+00    0.0000000000e+00
    6.8140495623e+02    5.7339503385e-02    2.6962670514e+04    4.7022853221e+05    4.4326586170e+05    8.3575617643e+04    0.0000000000e+00    0.0000000000e+00    3.8665291457e+05    1.0156201241e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4336540723e+05    0.0000000000e+00    0.0000000000e+00    3.6912898757e+03    1.9149100000e+06   -1.0000000000e+00    1.8798387776e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.4028177657e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.9687035657e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.0704673548e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.7611796301e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2212122278e+04    0.0000000000e+00    2.8726474383e+04    1.7811238392e+05    3.2064330095e-01    7.3136482642e-02    9.5847589855e-02    1.7981356664e+05   -7.1113796673e+00           815703882    7.2334280613e+00           815705652   -1.6618090937e+01           100946519    1.6585108535e+01           163052868   -2.5887579907e-02         -1989409468    2.4732548082e-02           815701376   -1.0974146697e-02         -1989405947    1.1756907673e-02           815695939   -1.2577618045e-02         -1989411207    1.1618491223e-02         -1989407627   -1.6655289125e+01           163053471    1.6394474194e+01           163058270   -1.3036750085e+01           815702038    1.3413128898e+01         -1989411361   -1.3625058856e+01           815702033    1.4946258822e+01         -1989412516   -8.2269885061e-02         -1989403428    7.9406191178e-02           815702532   -4.2868579597e+01           815694183    2.1933215097e+01           815705477    4.4347376458e+05   -2.0405191256e-01    0.0000000000e+00    0.0000000000e+00   -1.0835735145e+02    2.1917504317e+00    0.0000000000e+00    0.0000000000e+00
    6.8358196887e+02    5.7617109019e-02    2.7099728796e+04    4.7034169638e+05    4.4324196758e+05    8.3411209667e+04    0.0000000000e+00    0.0000000000e+00    3.8693048671e+05    1.0951808860e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4334946919e+05    0.0000000000e+00    0.0000000000e+00    3.6909120549e+03    1.9147140000e+06   -1.0000000000e+00    1.8873997167e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.3642915160e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.9542139531e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.1416956767e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.7919482323e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2333965586e+04    0.0000000000e+00    2.8797600423e+04    1.7820405050e+05    3.2279208845e-01    7.4157947615e-02    9.6870262265e-02    1.7992834197e+05   -6.2958676163e+00         -1989415616    6.9886504348e+00           815696092   -1.6447830753e+01           163054671    1.6815406216e+01           163049871   -2.5866329050e-02         -1989407098    2.5519966145e-02           815697702   -1.1743781915e-02         -1989405304    1.2628959880e-02         -1989412436   -1.2172252702e-02           815697177    1.2272145740e-02         -1989405795   -1.5993244182e+01           163049869    1.6296478878e+01           163055271   -1.1344799321e+01         -1989406585    1.3674446845e+01         -1989405431   -1.3695890473e+01         -1989412592    1.6024090195e+01         -1989408388   -8.5120129558e-02         -1989403417    7.2317421702e-02         -1989405305   -4.2864067301e+01         -1989411960    2.2906742315e+01         -1989402792    4.4347219875e+05   -1.8969564919e-01    0.0000000000e+00    0.0000000000e+00   -1.2272955799e+02    1.6916350537e+00    0.0000000000e+00    0.0000000000e+00
    6.8575898150e+02    5.7945655550e-02    2.7262567178e+04    4.7048509364e+05    4.4322252646e+05    8.3260657803e+04    0.0000000000e+00    0.0000000000e+00    3.8722443584e+05    1.1576550933e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4333627549e+05    0.0000000000e+00    0.0000000000e+00    3.6905727873e+03    1.9145380000e+06   -1.0000000000e+00    1.8947138701e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.3310100064e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.9223475924e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.2080497369e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.8180235116e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2442242960e+04    0.0000000000e+00    2.8929323104e+04    1.7835248714e+05    3.2670646775e-01    7.4739977151e-02    9.8132219788e-02    1.7994212601e+05   -6.9618218564e+00           815693058    6.8194430289e+00         -1989403005   -1.6478098428e+01           163051675    1.6236085317e+01           101001122   -3.2846495263e-02           815701962    2.5943868832e-02         -1989407701   -1.3037412288e-02         -1989400554    1.1677814540e-02         -1989410075   -1.1345976799e-02              522907    1.1991525757e-02           815701959   -1.6245133648e+01           163046871    1.5955380368e+01           163051671   -1.3978078077e+01         -1989407804    1.1606665188e+01           815694280   -1.4589915001e+01           815701386    1.4473147707e+01         -1989411373   -7.9712049183e-02           815703154    8.4012134076e-02           815697113   -4.2021083167e+01           815699527    2.4471165718e+01           815705477    4.4347022695e+05   -2.3738728862e-01    0.0000000000e+00    0.0000000000e+00   -1.3395146094e+02    1.0480985796e+00    0.0000000000e+00    0.0000000000e+00
    6.8793599414e+02    5.8395536098e-02    2.7486172037e+04    4.7068960872e+05    4.4320343669e+05    8.3155405847e+04    0.0000000000e+00    0.0000000000e+00    3.8753420288e+05    1.2228621952e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4332370643e+05    0.0000000000e+00    0.0000000000e+00    3.6902527962e+03    1.9143720000e+06   -1.0000000000e+00    1.9024329258e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.3013375455e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.9073375214e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.2704439273e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.8447582371e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2538560983e+04    0.0000000000e+00    2.8990330367e+04    1.7855934691e+05    3.3068859592e-01    7.5665528163e-02    9.9025555147e-02    1.7998402022e+05   -7.3647974887e+00           815699090    6.6163489846e+00           815705646   -1.6018198440e+01           163048071    1.6310476669e+01           163043270   -2.7548867949e-02           815701339    2.4324131222e-02         -1989408847   -1.3103245523e-02           815700114    1.2370004859e-02         -1989395198   -1.2521778792e-02           815700785    1.1804760978e-02         -1989407696   -1.5602881262e+01           100998122    1.6065238532e+01           163048675   -1.5164583568e+01         -1989411387    1.1241255977e+01         -1989412541   -1.5095838299e+01           815700848    1.5075366431e+01         -1989411975   -6.9421433696e-02         -1989403433    7.7641447942e-02           815698278   -4.4784204736e+01           815701976    2.2026299187e+01         -1989402747    4.4346841631e+05   -2.1371193846e-01    0.0000000000e+00    0.0000000000e+00   -1.4470988428e+02    1.6323784858e+00    0.0000000000e+00    0.0000000000e+00
    6.9011300678e+02    5.8584137724e-02    2.7578801041e+04    4.7075543164e+05    4.4317663060e+05    8.2871848959e+04    0.0000000000e+00    0.0000000000e+00    3.8788358268e+05    1.2904399983e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4330365811e+05    0.0000000000e+00    0.0000000000e+00    3.6899347328e+03    1.9142070000e+06   -1.0000000000e+00    1.9088020255e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.2603471977e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.8352640589e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.3319387022e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.8729022638e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2638996534e+04    0.0000000000e+00    2.9104693795e+04    1.7868656033e+05    3.3506344129e-01    7.5995353675e-02    9.9983725639e-02    1.8009181752e+05   -6.4276386061e+00         -1989415614    7.2636603947e+00         -1989403007   -1.6196993756e+01           163045076    1.6418172042e+01           163078682   -2.6114891721e-02           815700759    3.4883361826e-02         -1989405913   -1.0906071073e-02         -1989411909    1.1819139666e-02           815699021   -1.2582599607e-02           815702423    1.1745109888e-02           815700183   -1.5857834132e+01           163040270    1.5536456747e+01           163045678   -1.3047047753e+01         -1989404125    1.4791363208e+01         -1989411984   -1.1022931115e+01           815700284    1.3917658456e+01         -1989409572   -7.2658438050e-02         -1989410687    7.8398426335e-02         -1989405936   -4.2004704339e+01         -1989408412    2.0974681794e+01           815705477    4.4346671243e+05   -2.1054701354e-01    0.0000000000e+00    0.0000000000e+00   -1.6305431868e+02    2.6592192762e+00    0.0000000000e+00    0.0000000000e+00
    6.9229001942e+02    5.9083515382e-02    2.7827163380e+04    4.7098015749e+05    4.4315299411e+05    8.2850005098e+04    0.0000000000e+00    0.0000000000e+00    3.8813015240e+05    1.3476041462e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4328573805e+05    0.0000000000e+00    0.0000000000e+00    3.6896552225e+03    1.9140620000e+06   -1.0000000000e+00    1.9145093397e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.2418965453e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.8027742693e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.3914446088e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.8977407427e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2746286775e+04    0.0000000000e+00    2.9171986816e+04    1.7878143270e+05    3.3788703197e-01    7.6635525308e-02    1.0110529829e-01    1.8017621725e+05   -5.2622370823e+00           815693081    6.4952329906e+00         -1989402977   -1.5611285065e+01           163042078    1.6439953016e+01           163075683   -2.6469590567e-02         -1989406490    2.5860306638e-02         -1989409515   -1.0921899689e-02         -1989406420    1.2109861844e-02           815696549   -1.1482565345e-02           815700774    1.2111425461e-02           815700140   -1.5797448826e+01           163075683    1.5880606756e+01           163042076   -1.4958953909e+01         -1989409579    1.3665240601e+01         -1989413819   -1.6237262974e+01           815702022    1.2818390846e+01         -1989408423   -6.8608833884e-02         -1989407648    7.7259193265e-02         -1989409423   -4.9918234003e+01           815697218    2.3159369473e+01           815705521    4.4346531878e+05   -1.4594618685e-01    0.0000000000e+00    0.0000000000e+00   -1.7958073600e+02    1.7055930760e+00    0.0000000000e+00    0.0000000000e+00
    6.9446703206e+02    5.9445852483e-02    2.8006967651e+04    4.7113409064e+05    4.4312712298e+05    8.2609042125e+04    0.0000000000e+00    0.0000000000e+00    3.8852504851e+05    1.4130477980e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4326641128e+05    0.0000000000e+00    0.0000000000e+00    3.6893718569e+03    1.9139150000e+06   -1.0000000000e+00    1.9190380771e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.2001304528e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.7924039649e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.4442704285e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.9236830954e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2856842722e+04    0.0000000000e+00    2.9316519964e+04    1.7894186650e+05    3.4167166504e-01    7.7628129435e-02    1.0171640130e-01    1.8026614103e+05   -6.3081266601e+00         -1989410811    6.5721519839e+00           815705653   -1.5880742977e+01           163038472    1.5551621965e+01           163072687   -2.9536282896e-02           815696550    2.5334056814e-02         -1989411370   -1.1794565956e-02         -1989408884    1.1576208924e-02         -1989407688   -1.2363051025e-02           815695217    1.2199218178e-02         -1989397034   -1.5616729574e+01           163072685    1.5275990932e+01           163039077   -1.2531362754e+01         -1989406487    1.3662455997e+01         -1989410811   -1.4024904217e+01           815700260    1.2730063320e+01         -1989410190   -8.4062055782e-02         -1989405232    7.7717967388e-02           815702563   -4.1914042634e+01         -1989411411    2.0564967589e+01           815705483    4.4346358642e+05   -2.1615447556e-01    0.0000000000e+00    0.0000000000e+00   -1.9717513461e+02    2.8523180601e+00    0.0000000000e+00    0.0000000000e+00
    6.9664404470e+02    5.9807471225e-02    2.8186151210e+04    4.7128144081e+05    4.4309528960e+05    8.2405273271e+04    0.0000000000e+00    0.0000000000e+00    3.8887616754e+05    1.4764136638e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4324091449e+05    0.0000000000e+00    0.0000000000e+00    3.6890865636e+03    1.9137670000e+06   -1.0000000000e+00    1.9232537065e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.1654229844e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.7708046958e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.4939795692e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.9463663835e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.2951937326e+04    0.0000000000e+00    2.9493906117e+04    1.7912629158e+05    3.4447345323e-01    7.8627330902e-02    1.0296476758e-01    1.8025544377e+05   -5.8364547340e+00         -1989407808    6.7947588666e+00         -1989403010   -1.5442289056e+01           163035475    1.5424838770e+01           163069083   -2.5602617068e-02         -1989411972    2.5798455822e-02           815697796   -1.1948637425e-02           815698332    1.5324875083e-02           815698334   -1.1952431192e-02         -1989408337    1.1825701126e-02         -1989407721   -1.5093837443e+01           163030673    1.5457700689e+01           163035473   -1.6152196477e+01         -1989408397    1.6689462490e+01           815697812   -1.4644632787e+01           815701379    1.3837805246e+01           815701371   -7.6827270210e-02         -1989405766    7.6317967723e-02           815698932   -4.2937773647e+01         -1989407146    2.0046457622e+01         -1989402822    4.4346189861e+05   -2.4063626048e-01    0.0000000000e+00    0.0000000000e+00   -2.2098412747e+02    2.1549946255e+00    0.0000000000e+00    0.0000000000e+00
    6.9882105734e+02    6.0107730393e-02    2.8334890125e+04    4.7140176380e+05    4.4306687367e+05    8.2298542653e+04    0.0000000000e+00    0.0000000000e+00    3.8910322115e+05    1.5485588615e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4321971308e+05    0.0000000000e+00    0.0000000000e+00    3.6887839215e+03    1.9136100000e+06   -1.0000000000e+00    1.9266934623e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.1373189431e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.7881017345e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.5447044367e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.9701542561e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.3045692165e+04    0.0000000000e+00    2.9589421349e+04    1.7916817062e+05    3.4799437474e-01    7.8905079157e-02    1.0360273307e-01    1.8034509868e+05   -5.4362191367e+00         -1989415554    7.1136551769e+00         -1989402977   -1.5747580370e+01           100967521    1.5307347053e+01           163066088   -2.7511710167e-02         -1989405300    2.5086866968e-02           815697785   -1.1014277085e-02           815700768    1.1482448986e-02         -1989408295   -1.3266091633e-02           815701259    1.1988453881e-02           815700082   -1.4839972393e+01           163066084    1.4950923211e+01           163032477   -1.3592005410e+01         -1989407197    1.3645217998e+01         -1989408387   -1.4240428650e+01           815697243    1.3552364622e+01         -1989407176   -7.9150960400e-02           815704305    8.1800155160e-02           815698333   -4.0534897420e+01           815703159    1.9663712146e+01         -1989402822    4.4346029049e+05   -1.6265512842e-01    0.0000000000e+00    0.0000000000e+00   -2.4057740671e+02    3.3165372655e+00    0.0000000000e+00    0.0000000000e+00
    7.0099806998e+02    6.0411286288e-02    2.8485275630e+04    4.7152241543e+05    4.4303713980e+05    8.2163107342e+04    0.0000000000e+00    0.0000000000e+00    3.8935930808e+05    1.6476599619e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4319988931e+05    0.0000000000e+00    0.0000000000e+00    3.6884138113e+03    1.9134180000e+06   -1.0000000000e+00    1.9299341672e+04    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    3.1142254886e+04    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.7204153744e+03    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    8.5959173839e+02    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    4.9932537900e+03    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    2.3148249882e+04    0.0000000000e+00    2.9649437420e+04    1.7927069748e+05    3.5074301479e-01    7.9807038941e-02    1.0449846902e-01    1.8043863814e+05   -5.8707039513e+00         -1989415577    6.7419829423e+00         -1989403013   -1.5603696807e+01           100964520    1.5060795460e+01           163090070   -2.1964673376e-02           815702050    2.5961901100e-02         -1989411283   -1.1047426024e-02         -1989397593    1.1538228527e-02         -1989406537   -1.1581731511e-02           815703193    1.2985233761e-02           815704381   -1.4973955225e+01           100959719    1.5484665785e+01           163076268   -1.7136356342e+01         -1989410796    1.3486118105e+01         -1989411362   -1.4875651592e+01         -1989411355    1.3830275393e+01         -1989408990   -9.1565457064e-02           815695903    8.0604969765e-02           815695950   -4.0237030619e+01           815696460    2.1651944283e+01           815705513    4.4345904248e+05   -1.5149159214e-01    0.0000000000e+00    0.0000000000e+00   -2.5915317069e+02    2.0835604646e+00    0.0000000000e+00    0.0000000000e+00
