# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ion
# 18 Ntot_ion
# 19 Zavg_ion
# 20 Ukin_ion
# 21 Urad_ion
# 22 Dens_ele
# 23 Ntot_ele
# 24 Zavg_ele
# 25 Ukin_ele
# 26 Urad_ele
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion            Dens_ele            Ntot_ele            Zavg_ele            Ukin_ele            Urad_ele             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    4.4411057850e+02    9.3674578907e-03    4.1988849412e+03    4.4824166708e+05    4.4404278214e+05    2.4102859044e+02    0.0000000000e+00    0.0000000000e+00    4.4800063849e+05    1.2618718011e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275796e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    6.0087513233e+00    0.0000000000e+00    8.2402483739e+02    1.0686870000e+06   -1.0000000000e+00    2.3501983912e+02    0.0000000000e+00    4.5545560089e+02    2.2571292948e+05    9.2291295684e-06    6.5297687222e-06    3.6838980982e-06    2.2183225340e+05   -6.9107711064e-01          1857312736    7.3140042520e-01          1857337332   -1.9331756323e+01          1857329492    1.9383743303e+01          1857324692   -9.9666948077e-05          1857214924    1.0385589523e-04          1857200528   -7.4529291375e-05          1857214297    7.6876180476e-05          1857254073   -5.5474573277e-05         -1448778351    5.2882265251e-05          1857274984   -1.9443382162e+01          1857329492    1.9465166779e+01         -1448819053   -2.4141798860e-01          1089418180    1.1651298688e-01         -1448825750   -1.9288344046e-01          1089417575    1.7315081076e-01          1857255161   -1.2948921124e-04          1857385982    1.3703944996e-04          1857396174   -2.6421637012e-01          1089417583    1.8470317552e-02          1857337300    4.4404275797e+05   -1.0724863128e-05    0.0000000000e+00    0.0000000000e+00   -4.1569282444e-06    1.7433044798e-09    0.0000000000e+00    0.0000000000e+00
    4.4846460378e+02    9.3673929826e-03    4.1988555680e+03    4.4824163733e+05    4.4404278176e+05    2.4903941469e+02    0.0000000000e+00    0.0000000000e+00    4.4799259791e+05    1.2633914917e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275758e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    6.2983649225e+00    0.0000000000e+00    8.2402406633e+02    1.0686860000e+06   -1.0000000000e+00    2.4274104977e+02    0.0000000000e+00    4.5578209502e+02    2.2571026048e+05    9.5704682284e-06    6.7475694397e-06    3.7406067884e-06    2.2182655531e+05   -6.8906054093e-01         -1448828699    7.2972988074e-01          1857343937   -1.9362100284e+01          1857336092    1.9406201984e+01          1857331292   -1.0425024832e-04          1857227507    9.6858755934e-05         -1448837750   -7.6748244266e-05          1857220934    9.1344277809e-05          1089429562   -5.7260887655e-05          1857318189    5.9618460034e-05          1857197518   -1.9361464844e+01         -1448807653    1.9383729063e+01          1857331292   -2.1154674318e-01          1089424177    1.1896320341e-01         -1448819150   -1.7614314813e-01          1857400976    1.6920181096e-01          1857270173   -9.9471274460e-05          1857386587    1.0880880919e-04          1857403374   -2.2788682789e-01          1089424178    1.8337969979e-02          1857337300    4.4404275758e+05   -3.8490629662e-05    0.0000000000e+00    0.0000000000e+00   -4.1840792570e-06    1.9882169929e-09    0.0000000000e+00    0.0000000000e+00
    4.5281862906e+02    9.3676990942e-03    4.1989940719e+03    4.4824177524e+05    4.4404278117e+05    2.5574713169e+02    0.0000000000e+00    0.0000000000e+00    4.4798602811e+05    1.2633914917e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275699e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    6.5875460381e+00    0.0000000000e+00    8.2402406633e+02    1.0686860000e+06   -1.0000000000e+00    2.4915958565e+02    0.0000000000e+00    4.5635733928e+02    2.2570769431e+05    9.8971796116e-06    6.9108993819e-06    3.8288421850e-06    2.2182197644e+05   -6.9307255697e-01         -1448822098    7.2752307805e-01         -1448798100   -1.9363810957e+01         -1448801053    1.9414250362e+01          1857337892   -1.0327413960e-04          1089373810    1.1701592145e-04          1857205912   -7.6022709041e-05          1089402592    7.0819455052e-05          1857235924   -5.6415715547e-05          1857207716    5.5508183232e-05          1857198724   -1.9265751668e+01          1857342692    1.9282441636e+01         -1448805853   -2.0023202880e-01          1857258733    1.1211012155e-01          1857336188   -1.7756932455e-01          1857406379    1.5778393436e-01         -1448732136   -1.2930049798e-04          1857412377    1.0252243823e-04          1857314592   -2.3221478252e-01          1857258733    1.8081064916e-02          1857337300    4.4404275699e+05   -4.3041816116e-05    0.0000000000e+00    0.0000000000e+00   -4.2122903814e-06    1.4260197609e-09    0.0000000000e+00    0.0000000000e+00
    4.5717265434e+02    9.3673591977e-03    4.1988402695e+03    4.4824162081e+05    4.4404278054e+05    2.6320947908e+02    0.0000000000e+00    0.0000000000e+00    4.4797841133e+05    1.2655628123e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275636e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    6.8692073168e+00    0.0000000000e+00    8.2402329526e+02    1.0686850000e+06   -1.0000000000e+00    2.5634027176e+02    0.0000000000e+00    4.5726559459e+02    2.2570060196e+05    1.0202723438e-05    7.2048501823e-06    3.8806775598e-06    2.2182054376e+05   -6.9128760725e-01         -1448825100    7.2612611268e-01          1857357137   -1.9350321616e+01         -1448794453    1.9395165184e+01          1857344492   -1.0145558394e-04          1857231099    1.1407641105e-04          1089376823   -8.1273918647e-05          1857194510    9.3217269312e-05          1857212522   -5.9891423673e-05          1857205913    6.1596677073e-05          1857195709   -1.9145513862e+01          1857349292    1.9160072289e+01          1857344492   -2.2667536455e-01          1089428987    1.2274913522e-01          1857342189   -2.0159723543e-01          1857412979    1.6556805422e-01         -1448802949   -1.0696598809e-04          1857230564    1.0499692995e-04          1857310984   -2.9277577315e-01          1089428987    1.7880371438e-02          1089425419    4.4404275636e+05   -5.0116819689e-05    0.0000000000e+00    0.0000000000e+00   -4.2373915351e-06    1.2101575400e-09    0.0000000000e+00    0.0000000000e+00
    4.6152667962e+02    9.3680133491e-03    4.1991362516e+03    4.4824191588e+05    4.4404277963e+05    2.7124567604e+02    0.0000000000e+00    0.0000000000e+00    4.4797067020e+05    1.2717082381e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275545e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    7.1436884609e+00    0.0000000000e+00    8.2402252420e+02    1.0686840000e+06   -1.0000000000e+00    2.6410198758e+02    0.0000000000e+00    4.5842160414e+02    2.2569871812e+05    1.0620192697e-05    7.2979950752e-06    3.9477013809e-06    2.2181353045e+05   -6.9044844332e-01          1857330140    7.2532989502e-01         -1448784899   -1.9320613996e+01         -1448787853    1.9363717323e+01          1857351092   -1.0775668264e-04          1857418381    1.1124175481e-04          1089376222   -1.0659862151e-04          1857239525    7.8012961839e-05          1857211299   -6.2356482370e-05         -1448805960    6.0478331443e-05          1857204098   -1.9011451145e+01         -1448787853    1.9023606566e+01          1857351092   -2.3075101398e-01          1089434993    1.2125220230e-01          1857345787   -1.7332134745e-01          1857418980    1.5570126409e-01         -1448796950   -1.2606399491e-04          1857423174    1.3453706846e-04         -1448723741   -2.5306750480e-01          1089434993    1.7762676797e-02          1089425419    4.4404275545e+05   -5.7659854693e-05    0.0000000000e+00    0.0000000000e+00   -4.2645399493e-06    1.8017070932e-09    0.0000000000e+00    0.0000000000e+00
    4.6588070490e+02    9.3679038817e-03    4.1990867080e+03    4.4824186510e+05    4.4404277839e+05    2.7487955859e+02    0.0000000000e+00    0.0000000000e+00    4.4796698554e+05    1.2720429987e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275421e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    7.4159672118e+00    0.0000000000e+00    8.2402175314e+02    1.0686830000e+06   -1.0000000000e+00    2.6746359137e+02    0.0000000000e+00    4.5943229078e+02    2.2569558004e+05    1.0877442187e-05    7.6431726373e-06    4.0832510496e-06    2.2181197318e+05   -6.8850340560e-01         -1448802304    7.2053731535e-01          1857370341   -1.9272705592e+01         -1448781253    1.9308866064e+01          1857357692   -1.2055469416e-04          1857281543    1.2091321749e-04          1089382226   -8.6994223312e-05          1857216704    7.7306153752e-05          1857208309   -6.1072459679e-05          1857217299    6.2340483223e-05         -1448850340   -1.8865421424e+01         -1448781253    1.8867552661e+01         -1448786053   -1.9259583964e-01          1089441596    1.0965002825e-01         -1448791552   -1.8248350811e-01          1857426778    1.5706584947e-01         -1448721941   -9.5667234942e-05         -1448726748    1.2606836525e-04          1857304381   -2.1192597552e-01          1857427377    1.7633341313e-02          1857402697    4.4404275421e+05   -8.5441091805e-05    0.0000000000e+00    0.0000000000e+00   -4.2904038394e-06    1.4033519270e-09    0.0000000000e+00    0.0000000000e+00
    4.7023473017e+02    9.3679193219e-03    4.1990936778e+03    4.4824187032e+05    4.4404277664e+05    2.7994849147e+02    0.0000000000e+00    0.0000000000e+00    4.4796192183e+05    1.2720429987e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275246e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    7.6822510001e+00    0.0000000000e+00    8.2402175314e+02    1.0686830000e+06   -1.0000000000e+00    2.7226624047e+02    0.0000000000e+00    4.6032334014e+02    2.2569140616e+05    1.1307846768e-05    7.7712917462e-06    4.1390645730e-06    2.2181019230e+05   -6.8379191682e-01         -1448795705    7.1873350103e-01         -1448771701   -1.9211883544e+01         -1448774653    1.9236051694e+01          1857364292   -1.0980896396e-04          1089386416    1.3760965760e-04          1857267693   -8.7402236743e-05          1857293638    1.0597098798e-04          1857218499   -5.7005175574e-05          1089445804    6.5357610448e-05         -1448788552   -1.8707708310e+01         -1448774653    1.8743054641e+01          1857364892   -1.4401440698e-01          1857275522    1.1253127108e-01         -1448785553   -2.0201458332e-01          1857433977    1.7220336971e-01         -1448715341   -1.0170793924e-04          1857408201    1.1740569180e-04          1857429181   -2.3758483560e-01          1857433977    1.7480779400e-02          1857402697    4.4404275247e+05   -1.1947215111e-04    0.0000000000e+00    0.0000000000e+00   -4.3138374843e-06    1.7029356722e-09    0.0000000000e+00    0.0000000000e+00
    4.7458875545e+02    9.3680975787e-03    4.1991743132e+03    4.4824194858e+05    4.4404277426e+05    2.8694957612e+02    0.0000000000e+00    0.0000000000e+00    4.4795499900e+05    1.2720429987e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404275008e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    7.9406064135e+00    0.0000000000e+00    8.2402175314e+02    1.0686830000e+06   -1.0000000000e+00    2.7900896970e+02    0.0000000000e+00    4.6099176814e+02    2.2568980811e+05    1.1697618528e-05    7.9453308992e-06    4.2160387450e-06    2.2180419910e+05   -6.8013010718e-01          1857349946    7.1351760034e-01          1857373941   -1.9131645940e+01         -1448768053    1.9158045204e+01          1857370892   -1.1542517660e-04          1857287546    1.1340561004e-04          1857213698   -8.5227970986e-05          1857244328    9.1637655798e-05          1089438021   -6.2500359292e-05          1857222694    6.0887774802e-05          1857220925   -1.8719990491e+01         -1448777053    1.8760922088e+01          1857371492   -1.4192286343e-01          1857282719    1.4723789283e-01          1857360191   -1.9858483897e-01          1857440577    1.9144894014e-01         -1448708742   -1.1799677047e-04          1857355388    1.1549977567e-04          1857426190   -2.4288959950e-01          1857440577    1.7801885712e-02         -1448816699    4.4404275009e+05   -1.8616295526e-04    0.0000000000e+00    0.0000000000e+00   -4.3329648128e-06    8.7197560754e-10    0.0000000000e+00    0.0000000000e+00
    4.7894278073e+02    9.3679342821e-03    4.1991003925e+03    4.4824187126e+05    4.4404277087e+05    2.9463183929e+02    0.0000000000e+00    0.0000000000e+00    4.4794723942e+05    1.2730310512e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404274669e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    8.2010122696e+00    0.0000000000e+00    8.2402098208e+02    1.0686820000e+06   -1.0000000000e+00    2.8643082702e+02    0.0000000000e+00    4.6182543993e+02    2.2568297784e+05    1.2155918690e-05    8.1265706490e-06    4.3066208762e-06    2.2180243612e+05   -6.7580962637e-01          1857346946    7.1182985642e-01         -1448758507   -1.9042161250e+01         -1448761453    1.9061409054e+01          1857377492   -1.1866005593e-04          1089385824    1.2230560710e-04          1857282162   -7.5869052775e-05          1857237694    8.1673548057e-05          1857231708   -6.1638409505e-05          1857261153    5.7017717487e-05          1089397199   -1.8716525800e+01          1857373292    1.8758596321e+01          1857378092   -1.8257388194e-01          1089452398    1.1519443534e-01         -1448781954   -1.9712041172e-01          1857447178    1.9536673641e-01         -1448701541   -1.1520619365e-04         -1448826358    1.0378606441e-04          1857313390   -2.3587944879e-01          1857447178    1.8335682748e-02         -1448833485    4.4404274670e+05   -2.2637130466e-04    0.0000000000e+00    0.0000000000e+00   -4.3539026880e-06    1.4164063612e-09    0.0000000000e+00    0.0000000000e+00
    4.8329680601e+02    9.3682214053e-03    4.1992302712e+03    4.4824199702e+05    4.4404276674e+05    3.0289120454e+02    0.0000000000e+00    0.0000000000e+00    4.4793910581e+05    1.2730310512e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404274256e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    8.4630114148e+00    0.0000000000e+00    8.2402098208e+02    1.0686820000e+06   -1.0000000000e+00    2.9442819312e+02    0.0000000000e+00    4.6261524226e+02    2.2568104418e+05    1.2438415463e-05    8.2459969485e-06    4.3891931958e-06    2.2179544636e+05   -6.6316740394e-01          1857353548    7.0680336714e-01         -1448751908   -1.8929643843e+01         -1448754854    1.8952936581e+01          1857384092   -1.4883122300e-04          1857227513    1.1724808187e-04          1857262339   -8.5650425818e-05          1857445979    9.0573067231e-05          1089428421   -6.3290827859e-05          1089456596    6.2694094608e-05          1857303752   -1.8693584871e+01          1857389492    1.8744306453e+01          1857384692   -1.8553833228e-01          1089458403    1.2317579423e-01         -1448777153   -1.8482210547e-01          1857453179    2.2669573172e-01         -1448694941   -1.4493123848e-04          1857445981    9.2991340999e-05          1089430760   -2.8502573245e-01         -1448694942    1.8554593084e-02         -1448833485    4.4404274257e+05   -2.9184483770e-04    0.0000000000e+00    0.0000000000e+00   -4.3755349362e-06    1.5381100746e-09    0.0000000000e+00    0.0000000000e+00
    4.8765083129e+02    9.3684362356e-03    4.1993274280e+03    4.4824208890e+05    4.4404276147e+05    3.0810367578e+02    0.0000000000e+00    0.0000000000e+00    4.4793398522e+05    1.2736120368e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404273729e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    8.7244923300e+00    0.0000000000e+00    8.2401943995e+02    1.0686800000e+06   -1.0000000000e+00    2.9937918345e+02    0.0000000000e+00    4.6367316225e+02    2.2567806974e+05    1.2840493918e-05    8.4397002631e-06    4.4803468795e-06    2.2179224230e+05   -6.6213551598e-01          1857369739    7.0627063692e-01          1857403341   -1.8806118698e+01         -1448748253    1.8831636582e+01          1857390692   -1.1202205588e-04          1089385797    1.1580904770e-04          1089456610   -9.0392075696e-05          1857307349    9.0782782829e-05          1857291132   -5.8522072635e-05          1857297098    5.8989028732e-05          1857306761   -1.8662351184e+01          1857396092    1.8715145399e+01         -1448752453   -1.4455594541e-01         -1448846672    1.0560663708e-01         -1448768755   -1.6628128223e-01          1857459779    2.0918609095e-01         -1448688942   -1.2504549447e-04         -1448771153    1.1693542873e-04          1857346999   -2.6805711937e-01         -1448688342    1.8663016762e-02         -1448833485    4.4404273730e+05   -3.7526511065e-04    0.0000000000e+00    0.0000000000e+00   -4.3974612628e-06    8.8351766205e-10    0.0000000000e+00    0.0000000000e+00
    4.9200485657e+02    9.3683685113e-03    4.1992967259e+03    4.4824205205e+05    4.4404275533e+05    3.1424983778e+02    0.0000000000e+00    0.0000000000e+00    4.4792780222e+05    1.2736120368e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404273115e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    8.9946952409e+00    0.0000000000e+00    8.2401943995e+02    1.0686800000e+06   -1.0000000000e+00    3.0525514254e+02    0.0000000000e+00    4.6466087900e+02    2.2567262889e+05    1.3050590378e-05    8.7762248339e-06    4.5576400643e-06    2.2179051242e+05   -6.5754285926e-01         -1448762704    7.0326301257e-01          1857409940   -1.8672660535e+01         -1448741653    1.8695781985e+01          1857397292   -1.1461406074e-04          1089426023    1.3391923688e-04          1089429013   -9.0303326456e-05          1857267721    8.0614343218e-05          1857432206   -6.7079032851e-05          1857460983    7.1383887215e-05          1857309143   -1.8628327619e+01         -1448741053    1.8680973722e+01          1857397892   -1.5036430915e-01          1857299517    9.8857520910e-02          1857372189   -1.5107131292e-01          1857456783    2.0455656519e-01         -1448682343   -1.1734752842e-04         -1448681141    1.2053280571e-04          1857462182   -2.3897027605e-01         -1448682344    1.8542156822e-02         -1448833485    4.4404273115e+05   -3.9349305637e-04    0.0000000000e+00    0.0000000000e+00   -4.4220944402e-06    1.9014299416e-09    0.0000000000e+00    0.0000000000e+00
    4.9635888185e+02    9.3686770406e-03    4.1994362681e+03    4.4824218509e+05    4.4404274883e+05    3.1910422991e+02    0.0000000000e+00    0.0000000000e+00    4.4792308086e+05    1.2805369916e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404272465e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    9.2724952584e+00    0.0000000000e+00    8.2401866889e+02    1.0686790000e+06   -1.0000000000e+00    3.0983173465e+02    0.0000000000e+00    4.6559860580e+02    2.2567378430e+05    1.3576733687e-05    8.8728747342e-06    4.6586343969e-06    2.2178369794e+05   -6.5316305437e-01          1857392542    7.0116696968e-01          1857416542   -1.8522689305e+01         -1448735053    1.8545971395e+01          1857403893   -1.1635944484e-04          1857262943    1.1109277439e-04          1857271937   -7.8277204927e-05          1089416423    8.7285934599e-05          1089429023   -5.9790413556e-05          1857299502    7.1339284636e-05          1857319975   -1.8573963281e+01         -1448734453    1.8620747437e+01          1857404492   -1.4527495694e-01          1857306119    1.1107017325e-01          1857374591   -1.4822152396e-01          1857463383    1.9583077442e-01         -1448676344   -1.1076843329e-04         -1448576591    1.0998675374e-04          1089379078   -2.3447800678e-01         -1448676345    1.8488884308e-02         -1448783089    4.4404272465e+05   -4.2850738524e-04    0.0000000000e+00    0.0000000000e+00   -4.4482851103e-06    2.0437263753e-09    0.0000000000e+00    0.0000000000e+00
    5.0071290713e+02    9.3686269757e-03    4.1994135520e+03    4.4824215575e+05    4.4404274220e+05    3.2764577621e+02    0.0000000000e+00    0.0000000000e+00    4.4791450998e+05    1.2824182586e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404271802e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    9.5564566565e+00    0.0000000000e+00    8.2401789782e+02    1.0686780000e+06   -1.0000000000e+00    3.1808931956e+02    0.0000000000e+00    4.6631335254e+02    2.2566681369e+05    1.3952307810e-05    9.0508616661e-06    4.7743185079e-06    2.2178138290e+05   -6.4955391178e-01         -1448749504    7.0052622376e-01          1857423736   -1.8366926247e+01         -1448728454    1.8389720398e+01          1857410492   -1.1253470327e-04          1089427812    1.4001647354e-04         -1448832313   -8.8687975160e-05          1857294711    9.5811892243e-05          1857272507   -6.1744583097e-05          1857255750    6.4582219668e-05         -1448750755   -1.8504340806e+01          1857415892    1.8561908958e+01          1857411092   -1.2740217983e-01          1857312723    1.1457141502e-01         -1448734551   -1.8313536415e-01          1857470583    1.8703458731e-01         -1448669143   -1.0241955266e-04          1857345794    1.0048266198e-04         -1448813729   -2.1901648520e-01          1857470583    1.8718372008e-02         -1448783089    4.4404271803e+05   -3.9498602787e-04    0.0000000000e+00    0.0000000000e+00   -4.4758317382e-06    1.7275806462e-09    0.0000000000e+00    0.0000000000e+00
    5.0506693241e+02    9.3689107967e-03    4.1995419216e+03    4.4824227839e+05    4.4404273647e+05    3.3483800526e+02    0.0000000000e+00    0.0000000000e+00    4.4790744039e+05    1.2882264102e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404271229e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    9.8459060973e+00    0.0000000000e+00    8.2401712676e+02    1.0686770000e+06   -1.0000000000e+00    3.2499209917e+02    0.0000000000e+00    4.6690935990e+02    2.2566452486e+05    1.4176059375e-05    9.3374876093e-06    4.8087823778e-06    2.2177600614e+05   -6.4898850452e-01         -1448742905    7.0282763304e-01         -1448718297   -1.8293847048e+01         -1448730853    1.8323504098e+01          1857417692   -1.1305113403e-04          1089427198    1.1359860804e-04          1857311511   -8.6981646103e-05          1857283297    8.3932715973e-05         -1448775541   -6.3621112754e-05         -1448827477    6.2871803519e-05          1857269544   -1.8425343681e+01          1857422492    1.8475965950e+01          1857417692   -1.4255513060e-01         -1448828665    9.8022258194e-02          1857415993   -1.8213638720e-01          1857477184    1.7664813462e-01         -1448663745   -1.0823809265e-04         -1448667348    1.0397934724e-04          1857379988   -2.2445893893e-01          1857477183    1.8633675925e-02         -1448783089    4.4404271230e+05   -3.0953676429e-04    0.0000000000e+00    0.0000000000e+00   -4.5039558020e-06    2.1728812649e-09    0.0000000000e+00    0.0000000000e+00
    5.0942095769e+02    9.3688880736e-03    4.1995316028e+03    4.4824226417e+05    4.4404273256e+05    3.4267970643e+02    0.0000000000e+00    0.0000000000e+00    4.4789958446e+05    1.2903052030e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404270838e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    1.0139632333e+01    0.0000000000e+00    8.2401558464e+02    1.0686750000e+06   -1.0000000000e+00    3.3254007409e+02    0.0000000000e+00    4.6722807040e+02    2.2566005832e+05    1.4681927932e-05    9.4310911956e-06    4.8657110770e-06    2.2177229804e+05   -6.5103649915e-01          1857403340    7.0195380244e-01         -1448711698   -1.8288659460e+01          1857419492    1.8319778240e+01          1857424292   -1.2528358215e-04          1857303701    1.2327617815e-04         -1448828078   -8.7912463845e-05          1089424209    9.9441633646e-05         -1448813104   -6.6497325551e-05         -1448832269    7.6147087304e-05          1857265336   -1.8339859556e+01          1857429092    1.8384783127e+01         -1448719453   -1.3513152575e-01         -1448822661    1.1082979273e-01          1857417791   -1.8965214920e-01          1857483185    1.6549886432e-01         -1448655943   -1.1314778124e-04         -1448796946    1.0799659897e-04          1089414537   -2.3490847210e-01          1857483783    1.8390983593e-02         -1448783089    4.4404270839e+05   -1.8616907938e-04    0.0000000000e+00    0.0000000000e+00   -4.5307677508e-06    1.6711154973e-09    0.0000000000e+00    0.0000000000e+00
    5.1377498297e+02    9.3690916605e-03    4.1996237084e+03    4.4824235481e+05    4.4404273110e+05    3.5069102947e+02    0.0000000000e+00    0.0000000000e+00    4.4789166378e+05    1.2903052030e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4404270692e+05    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    1.0436227789e+01    0.0000000000e+00    8.2401558464e+02    1.0686750000e+06   -1.0000000000e+00    3.4025480168e+02    0.0000000000e+00    4.6745217700e+02    2.2565588626e+05    1.4956623185e-05    9.7590501107e-06    4.9441860337e-06    2.2176832531e+05   -6.5148725259e-01          1857409942    7.0462454882e-01         -1448705099   -1.8275602472e+01         -1448717653    1.8304913214e+01          1857430892   -1.3737681880e-04         -1448825654    1.2556270499e-04         -1448829280   -9.7048537003e-05          1857429222    9.7814711140e-05         -1448821453   -6.9662267424e-05         -1448817907    6.0119472054e-05          1857324094   -1.8238486943e+01          1857435692    1.8279903076e+01          1857430892   -1.3906844817e-01          1857324104    1.4971382628e-01         -1448718956   -2.1176621744e-01          1857490384    1.5028484569e-01         -1448649343   -1.2106571339e-04         -1448646944    9.7105979260e-05          1089397633   -2.4778408901e-01          1857490384    1.8340122502e-02          1857339111    4.4404270693e+05   -4.5090885580e-05    0.0000000000e+00    0.0000000000e+00   -4.5623035139e-06    1.6211110553e-09    0.0000000000e+00    0.0000000000e+00
