# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Uelm_Ex
# 18 Uelm_Ey
# 19 Uelm_Ez
# 20 Uelm_Bx_m
# 21 Uelm_By_m
# 22 Uelm_Bz_m
# 23 ExMin
# 24 ExMinCell
# 25 ExMax
# 26 ExMaxCell
# 27 EyMin
# 28 EyMinCell
# 29 EyMax
# 30 EyMaxCell
# 31 EzMin
# 32 EzMinCell
# 33 EzMax
# 34 EzMaxCell
# 35 Bx_mMin
# 36 Bx_mMinCell
# 37 Bx_mMax
# 38 Bx_mMaxCell
# 39 By_mMin
# 40 By_mMinCell
# 41 By_mMax
# 42 By_mMaxCell
# 43 Bz_mMin
# 44 Bz_mMinCell
# 45 Bz_mMax
# 46 Bz_mMaxCell
# 47 JxMin
# 48 JxMinCell
# 49 JxMax
# 50 JxMaxCell
# 51 JyMin
# 52 JyMinCell
# 53 JyMax
# 54 JyMaxCell
# 55 JzMin
# 56 JzMinCell
# 57 JzMax
# 58 JzMaxCell
# 59 RhoMin
# 60 RhoMinCell
# 61 RhoMax
# 62 RhoMaxCell
# 63 PoyXmin
# 64 PoyXminInst
# 65 PoyYmin
# 66 PoyYminInst
# 67 PoyXmax
# 68 PoyXmaxInst
# 69 PoyYmax
# 70 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    5.8343938744e+02    9.3567870961e-03    4.2382480111e+03    4.5295975719e+05    4.4872150918e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975719e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150918e+05    0.0000000000e+00    0.0000000000e+00    4.1509567188e+02    2.2816829595e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636557e+05   -7.4096594381e-01             1132330    7.4096594381e-01             1131988   -2.0136022611e+01          -236126704    2.0159801321e+01             1135103    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9906530669e+01          -236125680    1.9960910464e+01             1136127    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05    2.1623159070e-09   -2.1200364768e-03   -1.1456078666e-06    0.0000000000e+00    0.0000000000e+00   -2.1153132519e-03    1.1436300432e-06
    5.8779341272e+02    9.3567870976e-03    4.2382480114e+03    4.5295975715e+05    4.4872150914e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975715e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150914e+05    0.0000000000e+00    0.0000000000e+00    4.1509566955e+02    2.2816829593e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636555e+05   -7.4031336542e-01             1143594    7.4031336542e-01             1143252   -2.0054316220e+01          -236115440    2.0077813638e+01             1146367    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.9933104045e+01          -236114416    1.9987616985e+01             1147391    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05    1.6104096577e-09   -2.1383601917e-03   -1.1449052990e-06    0.0000000000e+00    0.0000000000e+00   -2.1336052961e-03    1.1429243382e-06
    5.9214743800e+02    9.3567870988e-03    4.2382480116e+03    4.5295975711e+05    4.4872150910e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975711e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150910e+05    0.0000000000e+00    0.0000000000e+00    4.1509566726e+02    2.2816829592e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636553e+05   -7.3862030668e-01             1154602    7.3862030668e-01             1154516   -1.9956693681e+01          -236104176    1.9979778418e+01             1157631    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9943501353e+01          -236103152    1.9996705918e+01             1158655    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05    1.1924187710e-09   -2.1566729248e-03   -1.1442336947e-06    0.0000000000e+00    0.0000000000e+00   -2.1518863007e-03    1.1422486870e-06
    5.9650146328e+02    9.3567870990e-03    4.2382480114e+03    4.5295975708e+05    4.4872150907e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975708e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150907e+05    0.0000000000e+00    0.0000000000e+00    4.1509566500e+02    2.2816829590e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636551e+05   -7.3604667489e-01             1165867    7.3604667489e-01             1165779   -1.9843640976e+01          -236092912    1.9864218578e+01             1168895    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9936925492e+01          -236091888    1.9987328063e+01             1169919    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05    9.3025005642e-10   -2.1749751955e-03   -1.1435958207e-06    0.0000000000e+00    0.0000000000e+00   -2.1701567705e-03    1.1416058974e-06
    6.0085548856e+02    9.3567870990e-03    4.2382480110e+03    4.5295975704e+05    4.4872150903e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975704e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150903e+05    0.0000000000e+00    0.0000000000e+00    4.1509566278e+02    2.2816829588e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636549e+05   -7.3260736803e-01             1177131    7.3260736803e-01             1177043   -1.9713968148e+01             1188352    1.9730954824e+01             1180159    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9912343193e+01             1189376    1.9960478617e+01             1181183    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05    6.6636741689e-10   -2.1932675648e-03   -1.1429941446e-06    0.0000000000e+00    0.0000000000e+00   -2.1884172534e-03    1.1409984867e-06
    6.0520951384e+02    9.3567870998e-03    4.2382480111e+03    4.5295975700e+05    4.4872150899e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975700e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150899e+05    0.0000000000e+00    0.0000000000e+00    4.1509566060e+02    2.2816829587e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636548e+05   -7.2818243776e-01             1188395    7.2818243776e-01             1188307   -1.9749405559e+01             1184255    1.9782785107e+01             1192448    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9870217291e+01             1200640    1.9917709279e+01             1192447    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05    3.1402695484e-10   -2.2115506305e-03   -1.1424308091e-06    0.0000000000e+00    0.0000000000e+00   -2.2066683344e-03    1.1404286534e-06
    6.0956353912e+02    9.3567871013e-03    4.2382480114e+03    4.5295975697e+05    4.4872150896e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975697e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150896e+05    0.0000000000e+00    0.0000000000e+00    4.1509565845e+02    2.2816829585e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636546e+05   -7.2301821452e-01             1199660    7.2301821452e-01             1199570   -1.9794501383e+01             1195519    1.9831173011e+01             1203711    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9812099370e+01             1211904    1.9859141734e+01             1203711    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05   -2.7987926439e-11   -2.2298250221e-03   -1.1419076297e-06    0.0000000000e+00    0.0000000000e+00   -2.2249106311e-03    1.1398982771e-06
    6.1391756439e+02    9.3567871023e-03    4.2382480115e+03    4.5295975693e+05    4.4872150892e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975693e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150892e+05    0.0000000000e+00    0.0000000000e+00    4.1509565633e+02    2.2816829584e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636544e+05   -7.2139286820e-01             1211946    7.2139286820e-01             1211860   -1.9822446650e+01             1206783    1.9861295483e+01             1214976    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.9738801309e+01             1223168    1.9783697632e+01             1214976    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -2.3946806687e-10   -2.2480913950e-03   -1.1414261017e-06    0.0000000000e+00    0.0000000000e+00   -2.2431447886e-03    1.1394089207e-06
    6.1827158967e+02    9.3567871025e-03    4.2382480113e+03    4.5295975689e+05    4.4872150888e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975689e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150888e+05    0.0000000000e+00    0.0000000000e+00    4.1509565424e+02    2.2816829582e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636542e+05   -7.2377949563e-01             1223210    7.2377949563e-01             1223124   -1.9834828017e+01             1218047    1.9873928743e+01             1226240    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9649701806e+01             1234432    1.9691050773e+01             1226240    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -3.7128422309e-10   -2.2663504261e-03   -1.1409873998e-06    0.0000000000e+00    0.0000000000e+00   -2.2613714742e-03    1.1389618281e-06
    6.2262561495e+02    9.3567871026e-03    4.2382480109e+03    4.5295975686e+05    4.4872150885e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975686e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150885e+05    0.0000000000e+00    0.0000000000e+00    4.1509565219e+02    2.2816829580e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636540e+05   -7.2525963317e-01             1234475    7.2525963317e-01             1234387   -1.9831362608e+01             1229311    1.9870811202e+01             1237504    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9544009368e+01             1245695    1.9582452761e+01             1237504    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -5.8899454748e-10   -2.2846028084e-03   -1.1405923866e-06    0.0000000000e+00    0.0000000000e+00   -2.2795913725e-03    1.1385579324e-06
    6.2697964023e+02    9.3567871034e-03    4.2382480110e+03    4.5295975682e+05    4.4872150881e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975682e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150881e+05    0.0000000000e+00    0.0000000000e+00    4.1509565016e+02    2.2816829579e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636538e+05   -7.2588547002e-01             1245739    7.2588547002e-01             1245651   -1.9810663858e+01             1240575    1.9852508765e+01             1248768    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.9422195718e+01             1256959    1.9459385897e+01             1248768    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05   -9.4891516838e-10   -2.3028492461e-03   -1.1402416256e-06    0.0000000000e+00    0.0000000000e+00   -2.2978051804e-03    1.1381978674e-06
    6.3133366551e+02    9.3567871048e-03    4.2382480113e+03    4.5295975678e+05    4.4872150877e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975678e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150877e+05    0.0000000000e+00    0.0000000000e+00    4.1509564817e+02    2.2816829577e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636537e+05   -7.2550726924e-01             1257003    7.2550726924e-01             1256915   -1.9772557233e+01             1251839    1.9818010946e+01             1260032    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9285765306e+01             1268223    1.9322014886e+01             1260032    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -1.3204382307e-09   -2.3210904499e-03   -1.1399353918e-06    0.0000000000e+00    0.0000000000e+00   -2.3160136024e-03    1.1378819769e-06
    6.3568769079e+02    9.3567871058e-03    4.2382480114e+03    4.5295975675e+05    4.4872150874e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975675e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150874e+05    0.0000000000e+00    0.0000000000e+00    4.1509564620e+02    2.2816829575e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636535e+05   -7.2448153657e-01             1268268    7.2448153657e-01             1268178   -1.9718610225e+01             1263103    1.9766452180e+01             1271296    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.9288257841e+01             1264127    1.9302564111e+01             1272320    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -1.5588438022e-09   -2.3393271327e-03   -1.1396736869e-06    0.0000000000e+00    0.0000000000e+00   -2.3342173463e-03    1.1376103286e-06
    6.4004171607e+02    9.3567871060e-03    4.2382480111e+03    4.5295975671e+05    4.4872150870e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975671e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150870e+05    0.0000000000e+00    0.0000000000e+00    4.1509564426e+02    2.2816829574e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636533e+05   -7.2250634893e-01             1279532    7.2250634894e-01             1279442   -1.9650285526e+01             1274367    1.9698568228e+01             1282560    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.9323272050e+01             1275391    1.9337945967e+01             1283584    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05   -1.6866989406e-09   -2.3575600050e-03   -1.1394562606e-06    0.0000000000e+00    0.0000000000e+00   -2.3524171187e-03    1.1373827343e-06
    6.4439574135e+02    9.3567871061e-03    4.2382480108e+03    4.5295975667e+05    4.4872150866e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975667e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150866e+05    0.0000000000e+00    0.0000000000e+00    4.1509564235e+02    2.2816829572e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636531e+05   -7.1989452580e-01             1290797    7.1989452581e-01             1290705   -1.9567372871e+01             1285631    1.9616058111e+01             1293824    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.9342138650e+01             1286655    1.9358538955e+01             1294848    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05   -1.8399198673e-09   -2.3757897716e-03   -1.1392826386e-06    0.0000000000e+00    0.0000000000e+00   -2.3706136213e-03    1.1371987763e-06
    6.4874976663e+02    9.3567871070e-03    4.2382480109e+03    4.5295975664e+05    4.4872150863e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975664e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150863e+05    0.0000000000e+00    0.0000000000e+00    4.1509564046e+02    2.2816829571e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636529e+05   -7.1638574658e-01             1302062    7.1638574658e-01             1301968   -1.9468744279e+01             1296895    1.9519808636e+01             1305088    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9344293470e+01             1297919    1.9364090607e+01             1306112    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05   -2.0656820119e-09   -2.3940171280e-03   -1.1391521580e-06    0.0000000000e+00    0.0000000000e+00   -2.3888075471e-03    1.1370578417e-06
    6.5310379191e+02    9.3567871084e-03    4.2382480112e+03    4.5295975660e+05    4.4872150859e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975660e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150859e+05    0.0000000000e+00    0.0000000000e+00    4.1509563860e+02    2.2816829569e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636527e+05   -7.1234956629e-01             1313326    7.1234956629e-01             1313232   -1.9354274892e+01             1308159    1.9409244483e+01             1316352    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9330584324e+01             1309183    1.9353712581e+01             1317376    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -2.2565458861e-09   -2.4122427576e-03   -1.1390640079e-06    0.0000000000e+00    0.0000000000e+00   -2.4069995782e-03    1.1369591634e-06
    6.5745781719e+02    9.3567871093e-03    4.2382480113e+03    4.5295975657e+05    4.4872150855e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975657e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150855e+05    0.0000000000e+00    0.0000000000e+00    4.1509563677e+02    2.2816829567e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636526e+05   -7.0757184871e-01             1324591    7.0757184871e-01             1324495   -1.9229817851e+01             1335807    1.9283496726e+01             1327616    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9302444414e+01             1320447    1.9327267835e+01             1328640    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -2.3047449822e-09   -2.4304673301e-03   -1.1390172694e-06    0.0000000000e+00    0.0000000000e+00   -2.4251903834e-03    1.1369018597e-06
    6.6181184247e+02    9.3567871095e-03    4.2382480110e+03    4.5295975653e+05    4.4872150852e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975653e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150852e+05    0.0000000000e+00    0.0000000000e+00    4.1509563495e+02    2.2816829566e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636524e+05   -7.0219166768e-01             1335855    7.0219166769e-01             1335759   -1.9094067374e+01             1347071    1.9142861698e+01             1338880    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9260406657e+01             1331711    1.9285807410e+01             1339904    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -2.2546876600e-09   -2.4486914996e-03   -1.1390109463e-06    0.0000000000e+00    0.0000000000e+00   -2.4433806166e-03    1.1368849669e-06
    6.6616586775e+02    9.3567871096e-03    4.2382480107e+03    4.5295975649e+05    4.4872150848e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975649e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150848e+05    0.0000000000e+00    0.0000000000e+00    4.1509563316e+02    2.2816829564e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636522e+05   -6.9981378753e-01             1348140    6.9981378754e-01             1348050   -1.9031514534e+01             1342975    1.9025978453e+01             1351168    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.9203831431e+01             1342975    1.9230621364e+01             1351168    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4872151341e+05   -2.2439135944e-09   -2.4669159040e-03   -1.1390439829e-06    0.0000000000e+00    0.0000000000e+00   -2.4615709156e-03    1.1369074582e-06
    6.7051989303e+02    9.3567871105e-03    4.2382480108e+03    4.5295975646e+05    4.4872150845e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5295975646e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4872150845e+05    0.0000000000e+00    0.0000000000e+00    4.1509563140e+02    2.2816829562e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2437636520e+05   -7.0095113820e-01             1359405    7.0095113820e-01             1359313   -1.9058975218e+01             1354239    1.9057628729e+01             1362432    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.9132083441e+01             1354239    1.9162092122e+01             1362432    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4872151341e+05   -2.3219106479e-09   -2.4851411637e-03   -1.1391152696e-06    0.0000000000e+00    0.0000000000e+00   -2.4797619016e-03    1.1369682506e-06
